AGNO,RBD,DGV_RBD,NOM_RBD,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,ESTADO_ESTAB,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,HH_TOT,HH_A_BINARIO
2023,26516,0,ESCUELA BASICA N°2327 CONDORES,13,RM,131,13104,CONCHALÍ,137,SANTIAGO NORTE,3,2,0,1,7,244,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,288,1.0
2023,26517,9,ESCUELA ESPECIAL NUEVO MUNDO PAC,13,RM,131,13121,PEDRO AGUIRRE CERDA,131,SANTIAGO CENTRO,3,2,0,1,3,132,1,44,1,30,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,221,0.0
2023,26518,7,ESCUELA ALTO MAWIDA,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,0,1,12,528,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,616,1.0
2023,26519,5,LICEO VESPERTINO DE ADULTOS FUTURO,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,0,1,6,70,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,90,0.0
2023,26520,1,ESC. ESP. JERUSALEN DE QUINTA NORMAL,13,RM,131,13126,QUINTA NORMAL,134,SANTIAGO PONIENTE,3,2,0,1,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,0.0
2023,26521,7,ESCUELA ESPECIAL MAGOS DE RENCA,13,RM,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,6,198,1,44,1,16,1,25,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,304,1.0
2023,26522,5,ESC. ESPECIAL STA. MARGARITA DE PAINE,13,RM,134,13404,PAINE,132,SANTIAGO SUR,3,2,0,1,2,88,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,113,0.0
2023,26523,8,ESC. ESP. MAGICAS PALABRAS,13,RM,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,5,220,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,308,1.0
2023,26524,1,COLEGIO ANTIMANQUE,13,RM,136,13605,PEÑAFLOR,135,TALAGANTE,4,3,0,1,30,1249,1,44,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1381,1.0
2023,26526,8,ESCUELA ESPECIAL TERESITA DE COLINA,13,RM,133,13301,COLINA,137,SANTIAGO NORTE,3,2,0,1,10,425,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,469,1.0
2023,26527,6,ESCUELA ESPECIAL SAGRADA FAMILIA,13,RM,133,13302,LAMPA,137,SANTIAGO NORTE,3,2,0,1,10,426,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,13,558,1.0
2023,26528,3,ESC. DE LENGUAJE PIERO VON FALKENBERG,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,26529,2,ESCUELA ESPECIAL ALTIOR,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,0,1,5,189,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,277,1.0
2023,26530,6,ESCUELA ESPECIAL ESPERANZA NUEVA,13,RM,133,13301,COLINA,137,SANTIAGO NORTE,3,2,0,1,9,360,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,404,1.0
2023,26531,4,COLEGIO DE ADULTOS ESCUELA DEL CARIÑO,13,RM,131,13126,QUINTA NORMAL,134,SANTIAGO PONIENTE,3,2,0,1,11,166,0,0,1,12,1,20,1,16,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,230,1.0
2023,26532,2,COLEGIO LO  BOZA ROSALBA LAGOS MONACO,13,RM,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,25,1088,0,0,0,0,1,44,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1264,1.0
2023,26533,0,ESCUELA ESPECIAL ARBOLIRIS,13,RM,134,13404,PAINE,132,SANTIAGO SUR,3,2,0,1,3,132,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,152,0.0
2023,26534,9,ESCUELA DE LENGUAJE LA GRANJITA,13,RM,131,13111,LA GRANJA,132,SANTIAGO SUR,3,2,0,1,7,273,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,361,1.0
2023,26535,7,ESCUELA ESPECIAL N° 2338 SONSOLES,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,0,1,2,88,0,0,1,44,1,44,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,186,0.0
2023,26536,5,ESCUELA ESPECIAL Nº 2339 ATRAVIA,13,RM,131,13109,LA CISTERNA,132,SANTIAGO SUR,3,2,0,1,7,248,1,20,0,0,1,40,1,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,338,1.0
2023,26537,3,ESCUELA ESPECIAL JUGUEMOS EN EL BOSQUE,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,26538,1,COLEGIO TERRAUSTRAL OESTE S.A,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,0,1,97,3994,19,828,9,366,1,44,0,0,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,128,5320,1.0
2023,26540,3,ESCUELA ESPECIAL DE LENGUAJE MI CLUB RYMAI,13,RM,131,13118,MACUL,133,SANTIAGO ORIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,26541,1,ESCUELA ESPECIAL Nº 206 COLORES,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,0,1,7,308,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,396,1.0
2023,26543,8,ESCUELA ESPECIAL MUNDO INFANTIL RUTA SUR,13,RM,134,13404,PAINE,132,SANTIAGO SUR,3,2,1,1,12,412,0,0,0,0,1,44,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,484,1.0
2023,26544,6,ESCUELA ESPECIAL COSAS DE NINOS,13,RM,131,13105,EL BOSQUE,132,SANTIAGO SUR,3,2,0,1,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176,0.0
2023,26566,8,ESCUELA ESPECIAL TERESITA DE COLINA,13,RM,133,13301,COLINA,137,SANTIAGO NORTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,31029,8,ESCUELA ESPECIAL CAPULLITO DE SOL DE ISLA DE,13,RM,136,13603,ISLA DE MAIPO,135,TALAGANTE,3,2,0,1,9,336,0,0,1,22,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,446,1.0
2023,31030,1,ESCUELA PRE MILITAR HEROES DE LA CONCEPCION,13,RM,131,13109,LA CISTERNA,132,SANTIAGO SUR,3,2,0,1,41,1765,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,44,0,0,0,0,45,1941,1.0
2023,31032,8,ESCUELA ESPECIAL JESUS DE PRAGA,13,RM,136,13603,ISLA DE MAIPO,135,TALAGANTE,3,2,0,1,5,211,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,255,1.0
2023,31033,6,ESCUELA ESPECIAL ANTAY,13,RM,136,13604,PADRE HURTADO,135,TALAGANTE,3,2,0,1,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176,0.0
2023,31034,4,COLEGIO HUGO LANDAURO HENRIQUEZ,13,RM,131,13110,LA FLORIDA,136,CORDILLERA,3,2,0,1,8,128,0,0,1,18,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,171,0.0
2023,31035,2,ESCUELA ESPECIAL ENCANTA PALABRAS,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,0,1,3,112,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,200,0.0
2023,31036,0,ESC. PARV.Y ESP MUNDOPALABRA DE BUIN,13,RM,134,13402,BUIN,132,SANTIAGO SUR,3,2,0,1,15,597,0,0,0,0,1,44,2,73,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,802,1.0
2023,31037,9,LICEO INSTITUTO CUMBRE DE CONDORES,13,RM,131,13128,RENCA,134,SANTIAGO PONIENTE,1,1,0,1,33,1368,0,0,0,0,1,44,5,220,0,0,2,88,1,44,2,88,0,0,0,0,0,0,0,0,0,0,0,0,44,1852,1.0
2023,31038,7,ESCUELA ESPECIAL DE  LENGUAJE TEMPUS,13,RM,131,13106,ESTACIÓN CENTRAL,134,SANTIAGO PONIENTE,3,2,0,1,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,4,155,0.0
2023,31039,5,COLEGIO DE ADULTOS ALTAZOL DE SANTIAGO,13,RM,131,13101,SANTIAGO,131,SANTIAGO CENTRO,3,2,0,1,6,68,0,0,1,10,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,0.0
2023,31040,9,COLEGIO SAN FERNANDO DE BUIN,13,RM,134,13402,BUIN,132,SANTIAGO SUR,4,3,0,1,39,1362,0,0,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1450,1.0
2023,31041,7,ESCUELA DE LENGUAJE LA DAVILITA,13,RM,131,13121,PEDRO AGUIRRE CERDA,131,SANTIAGO CENTRO,3,2,0,1,4,176,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,264,1.0
2023,31042,5,COLEGIO SAN ANDRES DE CALERA DE TANGO,13,RM,134,13403,CALERA DE TANGO,132,SANTIAGO SUR,4,3,0,1,13,429,0,0,0,0,1,44,1,37,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,547,1.0
2023,31043,3,ESCUELA ESPECIAL EL PORVENIR,13,RM,133,13302,LAMPA,137,SANTIAGO NORTE,3,2,0,1,2,78,1,38,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,160,0.0
2023,31044,1,COLEGIO DE ADULTOS EDUCAP,13,RM,131,13124,PUDAHUEL,134,SANTIAGO PONIENTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,31046,8,ESCUELA ESPECIAL ANTILLANCA,13,RM,131,13125,QUILICURA,137,SANTIAGO NORTE,3,2,0,1,1,44,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,0.0
2023,31047,6,CENTRO EDUCACIONAL LIFE SUPPORT,13,RM,131,13114,LAS CONDES,133,SANTIAGO ORIENTE,4,3,0,1,7,187,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,275,1.0
2023,31048,4,COMPLEJO EDUC. ADULTOS CALETA SUR,13,RM,131,13116,LO ESPEJO,132,SANTIAGO SUR,3,2,0,1,7,258,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,346,1.0
2023,31049,2,ESCUELA ESPECIAL DE LENGUAJE NIDO DE LUZ,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,0,1,2,88,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176,0.0
2023,31050,6,ESCUELA DE PARVULOS SAN AGUSTIN,13,RM,134,13402,BUIN,132,SANTIAGO SUR,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,31051,4,ESCUELA ESPECIAL SAN LUIS DEL BOSQUE,13,RM,131,13105,EL BOSQUE,132,SANTIAGO SUR,3,2,0,1,8,344,0,0,2,66,1,44,0,0,0,0,1,44,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,13,520,1.0
2023,31052,2,COLEGIO VILLA EL SOL,13,RM,136,13603,ISLA DE MAIPO,135,TALAGANTE,3,2,0,1,24,751,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,839,1.0
2023,31053,0,ESCUELA ESPECIAL PALABRAS MAGICAS,13,RM,131,13129,SAN JOAQUÍN,131,SANTIAGO CENTRO,3,2,0,1,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,0.0
2023,31054,9,COLEGIO EL LABRADOR,13,RM,134,13402,BUIN,132,SANTIAGO SUR,3,2,0,1,12,458,1,44,0,0,1,44,1,26,2,60,1,44,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,718,1.0
2023,31055,7,ESCUELA  DE PARVULOS LOS CASTAÑOS,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,0,1,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.0
2023,31056,5,ESCUELA ESPECIAL SANTA ANA,13,RM,135,13501,MELIPILLA,135,TALAGANTE,3,2,0,1,4,116,0,0,1,44,1,44,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,7,218,0.0
2023,31057,3,ESCUELA ESPECIAL ALTO BUIN,13,RM,134,13402,BUIN,132,SANTIAGO SUR,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,31058,1,COLEGIO VILLA EL SOL,13,RM,136,13603,ISLA DE MAIPO,135,TALAGANTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,31060,3,ESCUELA  DE  PARVULOS CORAZON DE LEON,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,0,1,1,42,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,64,0.0
2023,31061,1,ESCUELA DE PARVULOS SAN JOSE SCHOOL,13,RM,131,13106,ESTACIÓN CENTRAL,134,SANTIAGO PONIENTE,3,2,0,1,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,4,142,0.0
2023,31063,8,ESCUELA ESPECIAL PIECECITOS DE NIÑOS,13,RM,132,13202,PIRQUE,136,CORDILLERA,3,2,1,1,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176,0.0
2023,31064,6,COLEGIO ALBORADA DE LAMPA,13,RM,133,13302,LAMPA,137,SANTIAGO NORTE,3,2,0,1,13,488,1,44,0,0,1,44,1,44,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,708,1.0
2023,31065,4,LICEO TECNOLOGICO BICENTENARIO ENRIQUE KIRBERG BALTIANSKY,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,1,1,0,1,38,1480,0,0,0,0,1,44,3,132,0,0,1,44,2,88,1,44,0,0,0,0,0,0,0,0,0,0,0,0,46,1832,1.0
2023,31066,2,COLEGIO LOS ROBLES DE LOS LIBERTADORES,13,RM,136,13602,EL MONTE,135,TALAGANTE,3,2,0,1,25,906,2,86,0,0,1,30,4,136,0,0,1,44,1,44,0,0,0,0,0,0,1,35,0,0,0,0,0,0,35,1281,1.0
2023,31067,0,ESCUELA DE PARVULOS MAGICOS COLORES,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,31068,9,COLEGIO TERRA MONTE,13,RM,133,13301,COLINA,137,SANTIAGO NORTE,3,2,0,1,17,637,1,40,0,0,1,30,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,771,1.0
2023,31069,7,ESCUELA ESPECIAL NUEVA AURORA,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,0,1,5,220,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,308,1.0
2023,31070,0,ESC. DE  PARVULOS MAGIC -GARDEN,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,0,1,5,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176,0.0
2023,31071,9,LICEO BICENT. PROV.STA. TERESA DE LOS ANDES,13,RM,133,13301,COLINA,137,SANTIAGO NORTE,1,1,1,1,36,1482,0,0,0,0,1,44,0,0,0,0,2,88,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,42,1746,1.0
2023,31072,7,ESCUELA ESPECIAL EL RINCON DE JOSEFINA,13,RM,131,13128,RENCA,134,SANTIAGO PONIENTE,3,2,0,1,5,198,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,7,255,1.0
2023,31073,5,ESCUELA DE PARVULOS Y ESPECIAL MANITOS CREATI,13,RM,131,13102,CERRILLOS,134,SANTIAGO PONIENTE,3,2,0,1,3,114,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,202,0.0
2023,31074,3,LICEO BICENTENARIO DE NIÑAS DE MAIPU,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,1,1,0,1,35,1390,0,0,0,0,1,44,5,216,0,0,2,88,2,88,2,88,0,0,0,0,0,0,0,0,0,0,0,0,47,1914,1.0
2023,31075,1,ESCUELA DE LENGUAJE ECOLOGICA ANDALEN,13,RM,131,13105,EL BOSQUE,132,SANTIAGO SUR,3,2,0,1,4,176,0,0,0,0,1,44,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,236,1.0
2023,31077,8,ESCUELA ESPECIAL PANDY,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,0,1,6,264,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,352,1.0
2023,31078,6,LICEO BICENTENARIO SAN PEDRO DE PUENTE ALTO,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,1,1,0,1,33,1338,0,0,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,1,1,0,0,0,0,0,0,37,1471,1.0
2023,31079,4,COLEGIO INGLES,13,RM,136,13605,PEÑAFLOR,135,TALAGANTE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,31080,8,COLEGIO RENACER TP,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,0,1,28,654,0,0,1,22,1,44,1,10,0,0,2,64,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,809,1.0
2023,31081,6,ESCUELA  SAN  IGNACIO  DE  BUIN,13,RM,134,13402,BUIN,132,SANTIAGO SUR,3,2,0,1,13,547,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,635,1.0
2023,31082,4,"ESC. DE LENGUAJE PEWUNGUEN, TIEMPOS DE BROTES",13,RM,131,13122,PEÑALOLÉN,133,SANTIAGO ORIENTE,3,2,0,1,3,110,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,198,0.0
2023,31083,2,LICEO PAULA JARAQUEMADA DE QUILICURA,13,RM,131,13125,QUILICURA,137,SANTIAGO NORTE,3,2,0,1,22,710,1,44,0,0,1,30,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,799,1.0
2023,31084,0,COLEGIO ANTAMARO,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,24,878,0,0,1,44,1,44,1,20,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1074,1.0
2023,31087,5,COLEGIO ALCÁZARES DE ÑUBLE,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,39,1516,1,40,1,20,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1620,1.0
2023,31090,5,COMPLEJO EDUCACIONAL VALLE DEL ITATA,16,NUBLE,162,16206,RANQUIL,81,ÑUBLE,3,2,0,1,18,641,0,0,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,729,1.0
2023,31095,6,COLEGIO DE ADULTOS CUMBRES DEL ITATA,16,NUBLE,162,16207,TREHUACO,81,ÑUBLE,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,31096,4,LICEO MANUEL BULNES,16,NUBLE,161,16102,BULNES,81,ÑUBLE,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2023,31097,2,ESCUELA ESPECIAL DE LENGUAJE MUNICIPAL EL CARMEN,16,NUBLE,161,16104,EL CARMEN,81,ÑUBLE,2,1,0,1,4,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,5,198,0.0
2023,31098,0,COLEGIO PARTICULAR PEMUCO,16,NUBLE,161,16105,PEMUCO,81,ÑUBLE,3,2,0,1,10,163,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,207,1.0
2023,31105,7,ESCUELA ESPECIAL DE LENGUAJE ANIDAPALABRAS,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,7,170,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,258,1.0
2023,31108,1,ESCUELA ESPECIAL DE LENGUAJE Y COLEGIO BÁSICO CUMBRES DEL VALLE COLLEGE,16,NUBLE,161,16107,QUILLÓN,81,ÑUBLE,3,2,0,1,17,618,0,0,0,0,1,44,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,696,1.0
2023,31116,2,COLEGIO BICENTENARIO ENRIQUE SALINAS BUSCOVICH,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,56,2132,4,176,2,88,1,44,1,44,0,0,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,2,88,68,2660,1.0
2023,31117,0,ESCUELA ESPECIAL DE LENGUAJE CUMBRES DE COBQUECURA,16,NUBLE,162,16202,COBQUECURA,81,ÑUBLE,3,2,0,1,4,137,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,181,0.0
2023,31123,5,ESCUELA ESPECIAL DE LENGUAJE EXPRESIONES,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,6,251,1,44,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,383,1.0
2023,31128,6,LICEO BICENTENARIO DE EXCELENCIA TREHUACO,16,NUBLE,162,16207,TREHUACO,81,ÑUBLE,2,1,1,1,36,1425,0,0,1,44,1,44,0,0,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,41,1645,1.0
2023,31133,2,ESCUELA ESPECIAL DIFERENCIAL CTRO.EDUC.DE DESARROLLO Y ESTIM ESP. PEQUEÑO NAZARENO,16,NUBLE,161,16101,CHILLÁN,81,ÑUBLE,3,2,0,1,5,203,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,247,1.0
2023,31135,9,ESCUELA ESPECIAL DE LENGUAJE ELUNEY,16,NUBLE,161,16102,BULNES,81,ÑUBLE,3,2,0,1,22,775,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,863,1.0
2023,31138,3,ESCUELA DE LENGUAJE PEQUEÑO ROBLE,13,RM,132,13201,PUENTE ALTO,136,CORDILLERA,3,2,0,1,1,44,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132,0.0
2023,31139,1,ESCUELA ESPECIAL RENACER,13,RM,131,13119,MAIPÚ,134,SANTIAGO PONIENTE,3,2,0,1,4,139,0,0,0,0,1,44,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,218,0.0
2023,31140,5,ESCUELA ESPECIAL DIFERENCIAL NUEVO AMANECER,13,RM,131,13126,QUINTA NORMAL,134,SANTIAGO PONIENTE,3,2,0,1,4,176,0,0,0,0,1,44,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,230,1.0
